1779524.319474
7942.612442
12262.196457
17328.586146
30548.300274
47712.456683
57969.135127
101603.634819
103594.546805
119245.652655
178971.752540
158300.489041
189085.566985
217754.784460
214958.063097
270811.296403
327187.213543
325978.930306
355734.736272
388523.109937
459064.470192
579042.794239
577489.767251
629135.852190
665993.791375
768934.685027
849495.942857
910629.934311
1004949.280889
1040095.047089
977808.762298
1030742.411968
961496.925173
1014950.053106
941728.177417
904412.770806
899029.070810
951110.944199
981602.317525
851415.320691
806597.707718
828356.952033
763890.434659
778945.161126
670469.924669
670094.926771
746479.488470
741789.589259
852186.673566
874491.339999
1022057.911073
999249.567941
998804.037368
1186455.038228
1139385.576738
1273811.121999
1252771.447071
1391389.135490
1375315.027925
1378486.803303
1537212.561819
1389686.731008
1409620.052609
1346337.475426
1256494.191447
1356322.600718
1203254.372875
1203213.801548
1247600.342709
1051517.496556
1012783.427804
811948.672959
915013.300927
780073.790496
723806.957139
709511.259379
630941.502513
568561.871186
504977.115366
495617.114618
481572.715437
442604.434381
485951.467052
443644.715509
446100.955456
471282.254677
452919.429581
499619.524092
481355.214037
576921.630139
533655.791054
623715.762792
620144.285638
687049.112949
805437.806027
786917.412991
890676.787654
887436.205926
851381.328746
937663.568961
862070.327718
966464.369327
887069.112367
920772.584504
937204.680681
888288.834457
938698.031516
860605.912667
776751.688507
768737.826421
718252.824798
689285.931449
631382.295410
581077.502362
586441.521778
496374.417617
518618.245970
503852.527500
506745.213789
504570.027852
517728.357597
515559.029846
562414.373560
621480.486557
590205.476852
660007.810794
641001.709827
730170.579380
770812.655993
782469.175529
830694.545093
736195.268310
805735.432419
829792.703959
752010.893862
781617.455144
719022.527135
685437.165323
685243.170274
643069.969564
622541.571276
562904.151071
554670.385631
512263.115507
524988.735117
540960.485376
491616.034235
532023.517693
599988.878010
615103.766515
622460.071085
622457.326610
706419.002822
694503.271191
744745.382762
723347.712690
731641.829865
777305.671628
709867.929740
728041.059626
669809.600243
695279.174207
631197.861025
566078.762923
569048.964065
514391.793712
526245.923509
480129.060961
492897.517080
559562.201670
562684.666268
