trial,size_fraction,frames_fraction,window_size,window_step_size,num_frames,size_x,size_y,num_windows_x,num_windows_y,total_time,generate_rgb_time,window_ttcf_time,extract_embedding_time,process_windows_time,create_model_time,create_windows_time,img_stk_nbytes,low_res_feature_map_nbytes,window_ttcf_nbytes,total_except_img_stk_size,total_size
8,1.0,0.3,95,10,15,1887,1887,180,15,335.32206654548645,74.44997477531433,9.775161743164062e-06,236.88871049880981,23.456087350845337,0.15306401252746582,0.056755781173706055,0.21364614,0.1824768,0.05832,0.2407968,0.45444294
8,1.0,0.3,125,10,15,1887,1887,177,15,327.3464014530182,70.5826985836029,1.1920928955078125e-05,228.64491605758667,27.58711075782776,0.15397238731384277,0.05704522132873535,0.21364614,0.176444928,0.0563922,0.232837128,0.446483268
7,0.8,0.6,65,10,31,1509,1509,145,31,277.33301186561584,70.032874584198,1.0728836059570312e-05,169.39643263816833,37.20252704620361,0.17669200897216797,0.09710049629211426,0.282358044,0.1184128,0.1616402,0.280053,0.562411044
7,0.8,0.6,35,10,31,1509,1509,148,31,289.01273465156555,75.39245676994324,1.430511474609375e-05,193.79472756385803,19.292949676513672,0.1495954990386963,0.07220172882080078,0.282358044,0.123363328,0.168397952,0.29176128,0.574119324
7,0.8,0.6,95,10,31,1509,1509,142,31,289.6312885284424,54.73504018783569,1.2159347534179688e-05,188.48519945144653,45.90182662010193,0.15071487426757812,0.07055997848510742,0.282358044,0.113563648,0.155020832,0.26858448,0.550942524
7,0.8,0.6,125,10,31,1509,1509,139,31,246.50730895996094,57.955071449279785,9.298324584960938e-06,138.00444865226746,49.80238676071167,0.22591567039489746,0.07849383354187012,0.282358044,0.108815872,0.148539848,0.25735572,0.539713764
7,0.8,0.9,65,10,47,1509,1509,145,47,252.80716848373413,59.435776710510254,1.0013580322265625e-05,147.2091588973999,45.57545208930969,0.1497499942779541,0.1081397533416748,0.428091228,0.1184128,0.3715538,0.4899666,0.918057828
7,0.8,0.9,35,10,47,1509,1509,148,47,260.9558479785919,69.1531400680542,1.0728836059570312e-05,153.2116618156433,38.0027437210083,0.160996675491333,0.10693216323852539,0.428091228,0.123363328,0.387087488,0.510450816,0.938542044
7,0.8,0.9,95,10,47,1509,1509,142,47,303.0774898529053,65.72513675689697,1.9788742065429688e-05,159.59466218948364,76.89493870735168,0.25048255920410156,0.1571967601776123,0.428091228,0.113563648,0.356338208,0.469901856,0.897993084
7,0.8,0.9,125,10,47,1509,1509,139,47,294.0690047740936,57.55638360977173,9.5367431640625e-06,139.1780650615692,96.46971917152405,0.1477046012878418,0.1052556037902832,0.428091228,0.108815872,0.341440712,0.450256584,0.878347812
7,0.8,0.2,65,10,10,1509,1509,145,10,256.51043605804443,55.325305223464966,9.775161743164062e-06,191.6210777759552,9.06093978881836,0.16092395782470703,0.02372264862060547,0.09108324,0.1184128,0.01682,0.1352328,0.22631604
7,0.8,0.2,35,10,10,1509,1509,148,10,229.77201414108276,65.16743469238281,1.5735626220703125e-05,156.97883534431458,7.136975049972534,0.1495656967163086,0.02316904067993164,0.09108324,0.123363328,0.0175232,0.140886528,0.231969768
7,0.8,0.2,95,10,10,1509,1509,142,10,225.22888803482056,56.7002010345459,1.2874603271484375e-05,147.80788922309875,20.047402381896973,0.24298739433288574,0.03029155731201172,0.09108324,0.113563648,0.0161312,0.129694848,0.220778088
7,0.8,0.2,125,10,10,1509,1509,139,10,272.91312432289124,56.608991622924805,1.1920928955078125e-05,200.99636936187744,14.7974214553833,0.15865206718444824,0.02321028709411621,0.09108324,0.108815872,0.0154568,0.124272672,0.215355912
7,0.8,0.4,65,10,21,1509,1509,145,21,287.8751094341278,65.04166841506958,1.1444091796875e-05,200.06734824180603,22.014345407485962,0.2347877025604248,0.06431198120117188,0.191274804,0.1184128,0.0741762,0.192589,0.383863804
7,0.8,0.4,35,10,21,1509,1509,148,21,254.28166151046753,79.19118523597717,1.4066696166992188e-05,157.73973774909973,16.836039066314697,0.14978909492492676,0.049162864685058594,0.191274804,0.123363328,0.077277312,0.20064064,0.391915444
7,0.8,0.4,95,10,21,1509,1509,142,21,224.94807815551758,55.464248180389404,1.049041748046875e-05,146.03191781044006,22.926191329956055,0.15201330184936523,0.048082828521728516,0.191274804,0.113563648,0.071138592,0.18470224,0.375977044
7,0.8,0.4,125,10,21,1509,1509,139,21,226.61789417266846,56.51597356796265,1.0728836059570312e-05,137.692378282547,31.745670557022095,0.2244729995727539,0.05467391014099121,0.191274804,0.108815872,0.068164488,0.17698036,0.368255164
7,0.8,1.0,65,10,53,1509,1509,145,53,369.90157318115234,62.432169675827026,1.430511474609375e-05,222.60140299797058,84.2985782623291,0.1558218002319336,0.11793851852416992,0.482741172,0.1184128,0.4724738,0.5908866,1.073627772
7,0.8,1.0,35,10,53,1509,1509,148,53,390.54334807395935,66.16028237342834,1.2874603271484375e-05,152.54847860336304,171.1597776412964,0.2070155143737793,0.12855195999145508,0.482741172,0.123363328,0.492226688,0.615590016,1.098331188
7,0.8,1.0,95,10,53,1509,1509,142,53,322.3291893005371,65.64014005661011,1.1682510375976562e-05,155.56992292404175,100.43941831588745,0.17058253288269043,0.13180112838745117,0.482741172,0.113563648,0.453125408,0.566689056,1.049430228
7,0.8,1.0,125,10,53,1509,1509,139,53,355.20588207244873,64.31757736206055,1.2159347534179688e-05,147.6124358177185,142.67849349975586,0.149613618850708,0.12018752098083496,0.482741172,0.108815872,0.434181512,0.542997384,1.025738556
7,0.8,0.8,65,10,42,1509,1509,145,42,275.71998834609985,66.53306436538696,1.621246337890625e-05,155.32415556907654,53.04004406929016,0.18883156776428223,0.13861083984375,0.382549608,0.1184128,0.2967048,0.4151176,0.797667208
7,0.8,0.8,35,10,42,1509,1509,148,42,273.33628487586975,72.9713134765625,1.4066696166992188e-05,169.00550246238708,30.745776414871216,0.14866876602172852,0.1063847541809082,0.382549608,0.123363328,0.309109248,0.432472576,0.815022184
7,0.8,0.8,95,10,42,1509,1509,142,42,268.5428249835968,58.09409976005554,9.298324584960938e-06,150.86407995224,58.6699481010437,0.2684178352355957,0.15839481353759766,0.382549608,0.113563648,0.284554368,0.398118016,0.780667624
7,0.8,0.8,125,10,42,1509,1509,139,42,271.2394218444824,53.81194281578064,1.1205673217773438e-05,137.8688941001892,78.81602430343628,0.23207545280456543,0.10497164726257324,0.382549608,0.108815872,0.272657952,0.381473824,0.764023432
7,0.8,0.7,65,10,37,1509,1509,145,37,246.7679340839386,61.940179109573364,1.2636184692382812e-05,149.41926455497742,34.80877685546875,0.15199017524719238,0.0829782485961914,0.337007988,0.1184128,0.2302658,0.3486786,0.685686588
7,0.8,0.7,35,10,37,1509,1509,148,37,353.5821497440338,67.37052774429321,1.239776611328125e-05,211.22310662269592,74.23449921607971,0.19858121871948242,0.1330561637878418,0.337007988,0.123363328,0.239892608,0.363255936,0.700263924
7,0.8,0.7,95,10,37,1509,1509,142,37,306.17507791519165,52.76767587661743,1.1682510375976562e-05,176.66825699806213,75.93059968948364,0.23669862747192383,0.11343002319335938,0.337007988,0.113563648,0.220836128,0.334399776,0.671407764
7,0.8,0.7,125,10,37,1509,1509,139,37,293.2559061050415,53.92146944999695,2.1696090698242188e-05,154.879643201828,83.56556367874146,0.19087648391723633,0.13157868385314941,0.337007988,0.108815872,0.211603592,0.320419464,0.657427452
7,0.8,0.5,65,10,26,1509,1509,145,26,248.6406602859497,65.95527052879333,1.0013580322265625e-05,153.64996457099915,28.325881481170654,0.18523573875427246,0.07681608200073242,0.236816424,0.1184128,0.1137032,0.232116,0.468932424
7,0.8,0.5,35,10,26,1509,1509,148,26,256.27571153640747,80.61406874656677,1.52587890625e-05,159.27153825759888,15.855085849761963,0.14983129501342773,0.05829739570617676,0.236816424,0.123363328,0.118456832,0.24182016,0.478636584
7,0.8,0.5,95,10,26,1509,1509,142,26,261.7496302127838,55.762730836868286,1.621246337890625e-05,167.94946718215942,37.47057342529297,0.15218162536621094,0.060021162033081055,0.236816424,0.113563648,0.109046912,0.22261056,0.459426984
7,0.8,0.5,125,10,26,1509,1509,139,26,295.93445348739624,63.379172563552856,1.239776611328125e-05,170.31185293197632,61.59143781661987,0.17984890937805176,0.08910751342773438,0.236816424,0.108815872,0.104487968,0.21330384,0.450120264
7,0.8,0.1,65,10,5,1509,1509,145,5,253.14622163772583,59.414368867874146,1.1205673217773438e-05,184.3623561859131,8.89327359199524,0.153303861618042,0.01175379753112793,0.04554162,0.1184128,0.004205,0.1226178,0.16815942
7,0.8,0.1,35,10,5,1509,1509,148,5,240.88069653511047,60.551350593566895,1.621246337890625e-05,174.47056317329407,5.230309247970581,0.21943402290344238,0.013617753982543945,0.04554162,0.123363328,0.0043808,0.127744128,0.173285748
7,0.8,0.1,95,10,5,1509,1509,142,5,210.70829343795776,52.59965896606445,1.2159347534179688e-05,148.14105415344238,9.465394973754883,0.17276930809020996,0.012047052383422852,0.04554162,0.113563648,0.0040328,0.117596448,0.163138068
7,0.8,0.1,125,10,5,1509,1509,139,5,216.00730800628662,63.48403596878052,1.1920928955078125e-05,143.0383288860321,8.967636346817017,0.1608874797821045,0.012212276458740234,0.04554162,0.108815872,0.0038642,0.112680072,0.158221692
7,0.8,0.3,65,10,15,1509,1509,145,15,239.21528100967407,58.63960313796997,1.1444091796875e-05,160.06285572052002,19.962045907974243,0.15099215507507324,0.03397202491760254,0.13662486,0.1184128,0.037845,0.1562578,0.29288266
7,0.8,0.3,35,10,15,1509,1509,148,15,228.43195915222168,66.50460481643677,1.1920928955078125e-05,152.40576648712158,8.982529401779175,0.15411043167114258,0.03467679023742676,0.13662486,0.123363328,0.0394272,0.162790528,0.299415388
7,0.8,0.3,95,10,15,1509,1509,142,15,285.0648636817932,53.43694233894348,8.58306884765625e-06,210.9867880344391,19.927998542785645,0.1954972743988037,0.05426192283630371,0.13662486,0.113563648,0.0362952,0.149858848,0.286483708
7,0.8,0.3,125,10,15,1509,1509,139,15,215.5127604007721,53.575016260147095,1.1920928955078125e-05,140.51058506965637,20.767563819885254,0.22440671920776367,0.03792428970336914,0.13662486,0.108815872,0.0347778,0.143593672,0.280218532
7,0.2,0.6,65,10,31,377,377,32,31,36.82143259048462,16.514673471450806,1.6927719116210938e-05,13.160167694091797,6.549111366271973,0.19167137145996094,0.006752967834472656,0.017623996,0.005767168,0.007872512,0.01363968,0.031263676
7,0.2,0.6,35,10,31,377,377,35,31,31.149021863937378,13.684425830841064,1.2159347534179688e-05,10.653952598571777,6.188183307647705,0.22335195541381836,0.005983829498291016,0.017623996,0.0068992,0.0094178,0.016317,0.033940996
7,0.2,0.6,95,10,31,377,377,29,31,26.914142370224,11.779667377471924,1.1444091796875e-05,8.242635726928711,6.2381463050842285,0.22562336921691895,0.006314992904663086,0.017623996,0.004736512,0.006465608,0.01120212,0.028826116
7,0.2,0.6,125,10,31,377,377,26,31,26.88183283805847,12.801076173782349,1.1682510375976562e-05,6.615083932876587,6.981123447418213,0.15179061889648438,0.005369424819946289,0.017623996,0.003807232,0.005197088,0.00900432,0.026628316
7,0.2,0.9,65,10,47,377,377,32,47,29.971490144729614,12.589914560317993,1.1682510375976562e-05,9.280320167541504,7.486830949783325,0.21942710876464844,0.009575605392456055,0.026720252,0.005767168,0.018096128,0.023863296,0.050583548
7,0.2,0.9,35,10,47,377,377,35,47,35.46516251564026,15.133899450302124,1.0251998901367188e-05,11.188222646713257,8.500332832336426,0.23550033569335938,0.009676933288574219,0.026720252,0.0068992,0.0216482,0.0285474,0.055267652
7,0.2,0.9,95,10,47,377,377,29,47,29.206328630447388,12.028708696365356,1.4066696166992188e-05,7.680113315582275,8.92526888847351,0.18046283721923828,0.008274316787719727,0.026720252,0.004736512,0.014862152,0.019598664,0.046318916
7,0.2,0.9,125,10,47,377,377,26,47,29.432831525802612,13.601058721542358,1.1682510375976562e-05,6.714598894119263,8.55647325515747,0.168731689453125,0.008603811264038086,0.026720252,0.003807232,0.011946272,0.015753504,0.042473756
7,0.2,0.2,65,10,10,377,377,32,10,30.307377576828003,14.159862041473389,1.1444091796875e-05,10.560327529907227,5.072368860244751,0.16503524780273438,0.0016369819641113281,0.00568516,0.005767168,0.0008192,0.006586368,0.012271528
7,0.2,0.2,35,10,10,377,377,35,10,32.305195808410645,13.816650390625,1.0967254638671875e-05,11.582941770553589,6.2746031284332275,0.23601865768432617,0.0018346309661865234,0.00568516,0.0068992,0.00098,0.0078792,0.01356436
7,0.2,0.2,95,10,10,377,377,29,10,35.10127878189087,15.96194338798523,1.430511474609375e-05,12.642703771591187,5.771844148635864,0.2139909267425537,0.0023241043090820312,0.00568516,0.004736512,0.0006728,0.005409312,0.011094472
7,0.2,0.2,125,10,10,377,377,26,10,29.405658721923828,13.847472906112671,1.9788742065429688e-05,9.385143756866455,5.563890218734741,0.1845235824584961,0.0023915767669677734,0.00568516,0.003807232,0.0005408,0.004348032,0.010033192
7,0.2,0.4,65,10,21,377,377,32,21,35.76308035850525,15.374644756317139,1.4781951904296875e-05,13.7025306224823,6.100359916687012,0.17585372924804688,0.0049860477447509766,0.011938836,0.005767168,0.003612672,0.00937984,0.021318676
7,0.2,0.4,35,10,21,377,377,35,21,39.57585000991821,16.85821223258972,1.5020370483398438e-05,15.910863399505615,6.1806604862213135,0.18163156509399414,0.005578517913818359,0.011938836,0.0068992,0.0043218,0.011221,0.023159836
7,0.2,0.4,95,10,21,377,377,29,21,27.38167715072632,13.243562459945679,1.0013580322265625e-05,8.247795104980469,5.417010545730591,0.14931273460388184,0.0037560462951660156,0.011938836,0.004736512,0.002967048,0.00770356,0.019642396
7,0.2,0.4,125,10,21,377,377,26,21,35.116652727127075,16.234225273132324,1.8835067749023438e-05,11.259679555892944,6.946969509124756,0.20726728439331055,0.004770517349243164,0.011938836,0.003807232,0.002384928,0.00619216,0.018130996
7,0.2,1.0,65,10,53,377,377,32,53,30.422614097595215,12.66257357597351,1.0967254638671875e-05,9.363646984100342,7.94388484954834,0.1483631134033203,0.00868368148803711,0.030131348,0.005767168,0.023011328,0.028778496,0.058909844
7,0.2,1.0,35,10,53,377,377,35,53,32.58057117462158,13.723138570785522,1.049041748046875e-05,10.297667264938354,8.09094524383545,0.15042328834533691,0.008898258209228516,0.030131348,0.0068992,0.0275282,0.0344274,0.064558748
7,0.2,1.0,95,10,53,377,377,29,53,28.995932579040527,11.894179821014404,3.0994415283203125e-06,7.442918300628662,9.005611658096313,0.22661638259887695,0.00987696647644043,0.030131348,0.004736512,0.018898952,0.023635464,0.053766812
7,0.2,1.0,125,10,53,377,377,26,53,35.62359929084778,14.003007411956787,1.5974044799804688e-05,9.170639753341675,11.867359161376953,0.17518377304077148,0.01033163070678711,0.030131348,0.003807232,0.015191072,0.018998304,0.049129652
7,0.2,0.8,65,10,42,377,377,32,42,29.311399698257446,12.82448148727417,1.1682510375976562e-05,9.337595701217651,6.677952527999878,0.14723658561706543,0.007054805755615234,0.023877672,0.005767168,0.014450688,0.020217856,0.044095528
7,0.2,0.8,35,10,42,377,377,35,42,40.972870111465454,17.375906944274902,1.5974044799804688e-05,15.89652132987976,7.13084077835083,0.16237115859985352,0.0074269771575927734,0.023877672,0.0068992,0.0172872,0.0241864,0.048064072
7,0.2,0.8,95,10,42,377,377,29,42,28.74020528793335,11.90067458152771,1.0251998901367188e-05,8.913371086120605,7.396083354949951,0.1554403305053711,0.008599519729614258,0.023877672,0.004736512,0.011868192,0.016604704,0.040482376
7,0.2,0.8,125,10,42,377,377,26,42,26.959896087646484,11.124667167663574,1.1444091796875e-05,6.308964490890503,9.03126859664917,0.16640353202819824,0.007456064224243164,0.023877672,0.003807232,0.009539712,0.013346944,0.037224616
7,0.2,0.7,65,10,37,377,377,32,37,40.76543974876404,16.14437508583069,1.1205673217773438e-05,16.427531957626343,7.556686878204346,0.18400168418884277,0.00991678237915039,0.021035092,0.005767168,0.011214848,0.016982016,0.038017108
7,0.2,0.7,35,10,37,377,377,35,37,42.16310429573059,19.135672569274902,1.3828277587890625e-05,15.154080390930176,7.121814250946045,0.23799490928649902,0.007797718048095703,0.021035092,0.0068992,0.0134162,0.0203154,0.041350492
7,0.2,0.7,95,10,37,377,377,29,37,30.951845407485962,13.452110290527344,1.2636184692382812e-05,8.276171684265137,8.646882057189941,0.1984996795654297,0.00653386116027832,0.021035092,0.004736512,0.009210632,0.013947144,0.034982236
7,0.2,0.7,125,10,37,377,377,26,37,32.23923373222351,14.146501779556274,1.3828277587890625e-05,9.1069176197052,8.336120367050171,0.17830872535705566,0.010743856430053711,0.021035092,0.003807232,0.007403552,0.011210784,0.032245876
7,0.2,0.5,65,10,26,377,377,32,26,37.68946671485901,15.62493348121643,1.4066696166992188e-05,14.09080195426941,7.310356378555298,0.17812752723693848,0.007335186004638672,0.014781416,0.005767168,0.005537792,0.01130496,0.026086376
7,0.2,0.5,35,10,26,377,377,35,26,31.253644227981567,13.961292743682861,1.0967254638671875e-05,10.899624109268188,5.921022891998291,0.14557838439941406,0.004611015319824219,0.014781416,0.0068992,0.0066248,0.013524,0.028305416
7,0.2,0.5,95,10,26,377,377,29,26,26.51780605316162,11.784066438674927,9.775161743164062e-06,8.493833780288696,5.771027326583862,0.14729666709899902,0.004738569259643555,0.014781416,0.004736512,0.004548128,0.00928464,0.024066056
7,0.2,0.5,125,10,26,377,377,26,26,24.146766424179077,11.216758489608765,1.2159347534179688e-05,6.512241840362549,5.931589603424072,0.15067553520202637,0.004654407501220703,0.014781416,0.003807232,0.003655808,0.00746304,0.022244456
7,0.2,0.1,65,10,5,377,377,32,5,29.03327775001526,12.778871059417725,1.0967254638671875e-05,9.738133668899536,6.041355609893799,0.152662992477417,0.0011394023895263672,0.00284258,0.005767168,0.0002048,0.005971968,0.008814548
7,0.2,0.1,35,10,5,377,377,35,5,38.344146728515625,16.87492346763611,1.8596649169921875e-05,16.153669357299805,4.6770360469818115,0.18239760398864746,0.0012886524200439453,0.00284258,0.0068992,0.000245,0.0071442,0.00998678
7,0.2,0.1,95,10,5,377,377,29,5,29.900206327438354,13.784507036209106,1.3113021850585938e-05,8.684463024139404,6.639161825180054,0.1977689266204834,0.0010008811950683594,0.00284258,0.004736512,0.0001682,0.004904712,0.007747292
7,0.2,0.1,125,10,5,377,377,26,5,24.8834171295166,12.910597085952759,1.0728836059570312e-05,6.691357135772705,4.801415681838989,0.15166473388671875,0.0010373592376708984,0.00284258,0.003807232,0.0001352,0.003942432,0.006785012
7,0.2,0.3,65,10,15,377,377,32,15,28.12821054458618,12.875319004058838,1.049041748046875e-05,9.795705795288086,4.916950464248657,0.15616154670715332,0.0029931068420410156,0.00852774,0.005767168,0.0018432,0.007610368,0.016138108
7,0.2,0.3,35,10,15,377,377,35,15,32.01560735702515,15.231594562530518,1.239776611328125e-05,11.01913571357727,5.2859954833984375,0.15523076057434082,0.003032684326171875,0.00852774,0.0068992,0.002205,0.0091042,0.01763194
7,0.2,0.3,95,10,15,377,377,29,15,25.970049381256104,12.38654375076294,1.1682510375976562e-05,8.180918216705322,4.940162420272827,0.149214506149292,0.0031435489654541016,0.00852774,0.004736512,0.0015138,0.006250312,0.014778052
7,0.2,0.3,125,10,15,377,377,26,15,23.966019868850708,11.638810396194458,1.0728836059570312e-05,6.850838661193848,4.998847246170044,0.1522505283355713,0.002969026565551758,0.00852774,0.003807232,0.0012168,0.005024032,0.013551772
7,0.6,0.6,65,10,31,1132,1132,107,31,148.606525182724,48.30433893203735,9.298324584960938e-06,83.76170754432678,15.90686583518982,0.22277259826660156,0.046721696853637695,0.158896576,0.064480768,0.088019912,0.15250068,0.311397256
7,0.6,0.6,35,10,31,1132,1132,110,31,151.79881930351257,47.04488396644592,1.1920928955078125e-05,90.4870822429657,13.752538919448853,0.1481950283050537,0.042321205139160156,0.158896576,0.0681472,0.0930248,0.161172,0.320068576
7,0.6,0.6,95,10,31,1132,1132,104,31,166.04355573654175,51.288578271865845,1.7881393432617188e-05,91.42868661880493,22.819613933563232,0.15565824508666992,0.04208636283874512,0.158896576,0.060915712,0.083153408,0.14406912,0.302965696
7,0.6,0.6,125,10,31,1132,1132,101,31,143.78959393501282,40.36875629425049,1.0728836059570312e-05,74.22108602523804,28.624190092086792,0.15186667442321777,0.04111838340759277,0.158896576,0.057452032,0.078425288,0.13587732,0.294773896
7,0.6,0.9,65,10,47,1132,1132,107,47,166.14263939857483,45.40607929229736,1.1444091796875e-05,86.63785409927368,33.2955060005188,0.2340221405029297,0.07338333129882812,0.240907712,0.064480768,0.202326728,0.266807496,0.507715208
7,0.6,0.9,35,10,47,1132,1132,110,47,161.9500207901001,50.461586713790894,1.1205673217773438e-05,87.76372170448303,23.15470600128174,0.1480262279510498,0.06615948677062988,0.240907712,0.0681472,0.2138312,0.2819784,0.522886112
7,0.6,0.9,95,10,47,1132,1132,104,47,177.15033721923828,47.220491886138916,1.1682510375976562e-05,88.49335789680481,40.897897481918335,0.1553964614868164,0.06412959098815918,0.240907712,0.060915712,0.191140352,0.252056064,0.492963776
7,0.6,0.9,125,10,47,1132,1132,101,47,202.55334758758545,39.72253131866455,1.239776611328125e-05,97.73125576972961,64.56578779220581,0.16097021102905273,0.06444907188415527,0.240907712,0.057452032,0.180272072,0.237724104,0.478631816
7,0.6,0.2,65,10,10,1132,1132,107,10,162.74774956703186,53.71219086647034,1.239776611328125e-05,100.80870079994202,7.741146564483643,0.1499948501586914,0.014200925827026367,0.05125696,0.064480768,0.0091592,0.073639968,0.124896928
7,0.6,0.2,35,10,10,1132,1132,110,10,164.39436316490173,48.20425224304199,1.3113021850585938e-05,105.8762481212616,9.244767904281616,0.30550670623779297,0.02108144760131836,0.05125696,0.0681472,0.00968,0.0778272,0.12908416
7,0.6,0.2,95,10,10,1132,1132,104,10,132.18893146514893,42.183098793029785,1.1682510375976562e-05,81.7161135673523,7.808211326599121,0.15538311004638672,0.014008045196533203,0.05125696,0.060915712,0.0086528,0.069568512,0.120825472
7,0.6,0.2,125,10,10,1132,1132,101,10,137.85461497306824,42.056389808654785,1.2874603271484375e-05,83.59096574783325,11.679189443588257,0.147200345993042,0.013948202133178711,0.05125696,0.057452032,0.0081608,0.065612832,0.116869792
7,0.6,0.4,65,10,21,1132,1132,107,21,192.86751532554626,46.94878077507019,1.8596649169921875e-05,130.97141933441162,14.330898761749268,0.1810448169708252,0.03624153137207031,0.107639616,0.064480768,0.040392072,0.10487284,0.212512456
7,0.6,0.4,35,10,21,1132,1132,110,21,165.34823298454285,51.84002923965454,1.1920928955078125e-05,88.07696413993835,23.708304405212402,0.405719518661499,0.028937816619873047,0.107639616,0.0681472,0.0426888,0.110836,0.218475616
7,0.6,0.4,95,10,21,1132,1132,104,21,173.5934784412384,42.37416315078735,9.5367431640625e-06,109.25895094871521,21.17258358001709,0.1992783546447754,0.04109930992126465,0.107639616,0.060915712,0.038158848,0.09907456,0.206714176
7,0.6,0.4,125,10,21,1132,1132,101,21,135.08461785316467,39.41233444213867,1.049041748046875e-05,75.5302426815033,19.487590312957764,0.2227644920349121,0.03217625617980957,0.107639616,0.057452032,0.035989128,0.09344116,0.201080776
7,0.6,1.0,65,10,53,1132,1132,107,53,170.36919617652893,44.14239835739136,1.239776611328125e-05,90.93159079551697,34.681771993637085,0.21608948707580566,0.0744011402130127,0.271661888,0.064480768,0.257281928,0.321762696,0.593424584
7,0.6,1.0,35,10,53,1132,1132,110,53,238.71856570243835,48.40762376785278,1.1920928955078125e-05,87.39354109764099,102.13075947761536,0.18382954597473145,0.10975980758666992,0.271661888,0.0681472,0.2719112,0.3400584,0.611720288
7,0.6,1.0,95,10,53,1132,1132,104,53,187.52935981750488,48.778708696365356,1.0728836059570312e-05,86.17324900627136,52.03301501274109,0.17457318305969238,0.0712137222290039,0.271661888,0.060915712,0.243057152,0.303972864,0.575634752
7,0.6,1.0,125,10,53,1132,1132,101,53,188.9366581439972,41.38526129722595,1.0013580322265625e-05,78.93736577033997,67.90163946151733,0.2323901653289795,0.08052444458007812,0.271661888,0.057452032,0.229236872,0.286688904,0.558350792
7,0.6,0.8,65,10,42,1132,1132,107,42,216.41524171829224,52.245543003082275,2.1696090698242188e-05,135.25644516944885,28.411831378936768,0.1473088264465332,0.055733442306518555,0.215279232,0.064480768,0.161568288,0.226049056,0.441328288
7,0.6,0.8,35,10,42,1132,1132,110,42,154.82472372055054,50.02530598640442,1.2636184692382812e-05,85.68775367736816,18.60591959953308,0.1506214141845703,0.0567324161529541,0.215279232,0.0681472,0.1707552,0.2389024,0.454181632
7,0.6,0.8,95,10,42,1132,1132,104,42,222.10506343841553,48.48290801048279,2.0742416381835938e-05,126.02589416503906,46.91083645820618,0.17796635627746582,0.07471513748168945,0.215279232,0.060915712,0.152635392,0.213551104,0.428830336
7,0.6,0.8,125,10,42,1132,1132,101,42,202.16277718544006,42.66028118133545,1.0013580322265625e-05,86.61323046684265,72.2270040512085,0.17603826522827148,0.07203316688537598,0.215279232,0.057452032,0.143956512,0.201408544,0.416687776
7,0.6,0.7,65,10,37,1132,1132,107,37,159.64120268821716,47.273436546325684,1.2159347534179688e-05,90.78124952316284,21.096830129623413,0.14997458457946777,0.05154275894165039,0.189650752,0.064480768,0.125389448,0.189870216,0.379520968
7,0.6,0.7,35,10,37,1132,1132,110,37,161.45258712768555,59.32296180725098,1.3828277587890625e-05,84.14169502258301,17.46540379524231,0.14858222007751465,0.04966425895690918,0.189650752,0.0681472,0.1325192,0.2006664,0.390317152
7,0.6,0.7,95,10,37,1132,1132,104,37,155.39961695671082,45.28620362281799,1.430511474609375e-05,80.24506282806396,29.19800853729248,0.22239422798156738,0.0589299201965332,0.189650752,0.060915712,0.118456832,0.179372544,0.369023296
7,0.6,0.7,125,10,37,1132,1132,101,37,214.66010975837708,40.01118183135986,1.3589859008789062e-05,115.83489084243774,58.053855419158936,0.18688416481018066,0.06953167915344238,0.189650752,0.057452032,0.111721352,0.169173384,0.358824136
7,0.6,0.5,65,10,26,1132,1132,107,26,146.07209467887878,44.780153036117554,1.2159347534179688e-05,86.66376686096191,14.072940111160278,0.15373778343200684,0.04047560691833496,0.133268096,0.064480768,0.061916192,0.12639696,0.259665056
7,0.6,0.5,35,10,26,1132,1132,110,26,172.4076554775238,56.42724609375,1.239776611328125e-05,102.05002069473267,13.432051181793213,0.1532297134399414,0.03722691535949707,0.133268096,0.0681472,0.0654368,0.133584,0.266852096
7,0.6,0.5,95,10,26,1132,1132,104,26,175.19952273368835,43.42459750175476,9.775161743164062e-06,106.68172836303711,24.404080390930176,0.17591381072998047,0.04786419868469238,0.133268096,0.060915712,0.058492928,0.11940864,0.252676736
7,0.6,0.5,125,10,26,1132,1132,101,26,183.5773663520813,40.5645637512207,1.1444091796875e-05,109.7853639125824,32.51122283935547,0.1864469051361084,0.05231285095214844,0.133268096,0.057452032,0.055167008,0.11261904,0.245887136
7,0.6,0.1,65,10,5,1132,1132,107,5,188.90101623535156,51.30316090583801,1.5020370483398438e-05,131.14780282974243,5.991787672042847,0.14643025398254395,0.007142305374145508,0.02562848,0.064480768,0.0022898,0.066770568,0.092399048
7,0.6,0.1,35,10,5,1132,1132,110,5,158.14831709861755,47.477617263793945,1.2874603271484375e-05,105.27947187423706,4.887355804443359,0.16958975791931152,0.007581472396850586,0.02562848,0.0681472,0.00242,0.0705672,0.09619568
7,0.6,0.1,95,10,5,1132,1132,104,5,136.48004627227783,41.03460240364075,1.33514404296875e-05,86.70960903167725,8.113790273666382,0.22229719161987305,0.007809162139892578,0.02562848,0.060915712,0.0021632,0.063078912,0.088707392
7,0.6,0.1,125,10,5,1132,1132,101,5,143.99318599700928,40.799009799957275,1.0967254638671875e-05,95.2111279964447,7.5121636390686035,0.14348983764648438,0.007200717926025391,0.02562848,0.057452032,0.0020402,0.059492232,0.085120712
