x,y,yerr
5,9.543625664710998,0.0933122046783335
10,12.991698861122131,0.27077379271274515
15,17.84758005142212,0.2551976911646965
21,27.288848543167113,0.2754564391344736
26,33.98860368728638,0.509396737988204
31,44.925478148460385,0.8463396859117468
37,57.89863483905792,0.7411615022533734
42,66.9273860692978,1.278807329738971
47,164.67651360034944,8.345907691566273
53,152.0757526874542,8.397730335616377
